Fecha;Hora;Día;Nº Incidencia;sitrem;Carretera;MC30;Calzada;Localización;Enlace;Tipo de accidente;Tipo de colisión;Nº Vehículos implicados;Nº Turismos;Nº Motocicletas;Nº vehículos pesados;H.L.;hl;hg;vm;Daños al mobiliario urbano;Circulación;Estado del Firme;Presencia Recursos Externos;Corte Carril;Vertido;Grúa usuario;Grúa Propia EMESA;Grúa Movilidad;Factores Atmosféricos;Visibilidad señalización;Señalización de Peligro;Visibilidad restringida por;Aceras;Árboles;Vehículos denominación;Descripción del accidente;Daños causados al viario;Materiales utilizados;Observaciones
13/08/2016;1:50;;20160813-0002;;M30;18RA56;INTERIOR;Ramal;Túnel;Salida de vía;Lateral;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;No;No;Si;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Accidente de 1 vehículo por salida de vía colisonando contra el bordillo del margen derecho. Sin heridos, dicho vehículo es retirado a la C/ Dante por la plataforma C-10.;Arañazos en el bordillo desde el 18RA56 hasta el 18RA60;;Se corta parte del carril del ramal desde las 01:56 h hasta las 02:28 h
13/08/2016;7:18;;20160813-0004;T-P-ACC-01;M30;08RE75;INTERIOR;Ramal;Túnel;Salida de vía;Lateral;1;1;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;Si;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Valencia;Accidente de 1 vehículo por salida de vía colisonando contra el bordillo del margen izquierdo. Sin heridos, dicho vehículo es retirado por el híbrido F-12.;;;Se corta el carril izquierdo desde las 07:26 h hasta las 07:45 h
13/08/2016;13:15;;20160813-0010; C-E-ACC-01;M30;04CC00;INTERIOR;Ramal;Superficie;Colisión de vehículos;Por alcance;2;1;1;;;0;1;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;Si;Si;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V-1 / V-2;Accidente entre 1 turismo y 1 motorista por alcance en isleta, este resulta herido y trasladado al hospital con pronostico reservado.;;;Corte de carriles desde las 13:20 h hasta las 14:10 h
15/08/2016;3:58;;20160815-0002; C-E-ACC-01;M30;04XL30;EXTERIOR;VS;Superficie;Salida de vía;;1;1;;;1;1;;;Si;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V-1 / V-2;Accidente de 1 turismo por salida de vía hacía el lado izquierdo y derecho, ocasionando daños en barreras. 1 herido leve trasladado al hospital.;Lado izquierdo: 4 CPNs y 4 barreras,   Lado derecho: 4 CPNs largos, 4 barreras y 4 separadores;;Corte de carriles desde las 04:01 h hasta las 05:19 h
16/08/2016;2:36;;20160816-0001;C-E-ACC-01;M30;07RE20;INTERIOR;Ramal;Superficie;Salida de vía;;1;;1;;;0;1;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;;No;;Buen Tiempo;Buena;;Sin Restricción;;;V-1 / V-2;Accidente de 1 motorista por salida de vía golpeandose contra el muro del margen izquierdo, este resulta herido   y trasladado al hospital sin pronosticar.;;;
16/08/2016;7:30;;20160816-0003;C-P-ACC-01;M30;25NC50;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;0;;;No;Fluida;Seco y Limpio;;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Vehículo parado en el carril derecho debido a una colisión con algo que el conductor no sabe que pudo ser, reventó 2 neumaticos. Es retirado del punto por la grúa externa de Calle30. ;;;Corte del carril derecho desde las 07:30 h
16/08/2016;13:11;;20160816-0008;C-P-ACC-01;M30;12RU00;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente de 1 vehículo por salida de vía colisonando contra el balizamiento de la isleta y las barreras del margen derecho del ramal 12RU. ;1 baliza N-120 y 2 barreras.;;Corte del carril derecho desde las 13:18 h hasta las 14:10 h
17/08/2016;15:30;;20160817-0011;C-P-ACC-01;M30;04NL80;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;3;3;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente entre 3 vehículos por alcance ocupando el carril derecho. 1 herido leve trasladado al hospital. Dos de los vehículos implicados se retiran por sus medios y el tercero en su grúa.;;;Corte del carril derecho desde las 15:40 h hasta las 16:20 h
18/08/2016;12:58;;20160818-0017;T-P-ACC-01;M30;14XL33;EXTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Colisión de 3 vehículos,sin daños ni personales ni materiales.Todos los vehículos se retiran por sus medios.;;;Corte del carril derecho 13:02 - 13:05.
19/08/2016;5:12;;20160819-0005; C-E-ACC-01;M30;08RN10;EXTERIOR;Ramal;Superficie;Vuelco;;1;1;;;;1;;;No;Fluida;Seco y Limpio;P.M., SAMUR y Bomberos;Si;Si;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V-1 / V-2;Accidente de 1 vehículo por vuelco en el ramal 08RN. 1 herido sin pronosticar trasladado a hospital para la prueba de alcoholemía. Sin daños al patrimonio.;;5 kg. de sepiolita gruesa, 10 litros de desengrasante y 2 bolsas.;Corte del ramal 08RN desde las 05:13 h hasta las 06:40 h
19/08/2016;15:38;;20160819-0022;C-P-ACC-01;M30;08NL40;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-3;Accidente entre 3 vehículos por alcance en el carril central.;;;Corte de carriles desde las 15:43 h hasta las 16:45 h
19/08/2016;16:03;;20160819-0025; C-E-ACC-01;M30;04NL70;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;3;3;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente entre 3 vehículos por alcance en los carriles izquierdos. 1 herido leve dado de alta en el punto.;;;Corte de carriles izquierdos desde las 16:03 h hasta las 17:03 h
20/08/2016;7:50;;20160820-0004; T-E-ACC-01;M30;15RR33;INTERIOR;Ramal;Túnel;Salida de vía;;1;1;;;;0;1;;No;Fluida;Aceite;P. Nacional, P. Municipal y SAMUR;Si;Si;No;Si;Si;Buen Tiempo;Buena;;Sin Restricción;;;C-12 / C-10 / E-03 /C-17 / T-01;Accidente de un motorista por caida debido a un vertido de combustible de un autobus de la EMT, este resulta herido y trasladado al hospital sin pronosticar. Se procede limpiando la calzada con apoyo de la baldeadora y barredora. Se corta el ramal 15RM por seguridad. La motocicleta es retirada al exterior por la plataforma C-10 para que la grúa de movilidad se haga cargo de ella junto con Policía Municipal.;;;Se corta el carril central e izquierdo desde las 07:53 h a las 10:04 h y el ramal 15RM desde las 08:37 h a las 10:04 h
22/08/2016;14:20;;20160822-0015;C-P-ACC-01;M30;03NC70;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;1;;1;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Accidente en carril izquierdo 14:30 retiramos los vehículos al carril derecho.veh retirado por la grúa del usuario.;;;Corte 14:20 - 15:15
22/08/2016;16:02;;20160822-0019; T-E-ACC-01;M30;16RE10;EXTERIOR;Ramal;Túnel;Salida de vía;Lateral;1;1;;;1;1;;;No;;;P. Municipal y SAMUR;No;No;No;Si;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Accidente motorista por derrame suelo deslizante(agua).Atiende Samur y da el alta en el punto con pronóstico leve. Retiramos la moto en la C-10.;;;Corte de parte del ramal 16RE 16:02 - 16:36
22/08/2016;16:10;;20160822-0020;C-P-ACC-01;M30;03NL50;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;4;4;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;;;;Buen Tiempo;Buena;;Sin Restricción;;;M3/V1;Accidente sin heridos en carril derecho.;;;Corte de carril derecho 16:20 - 17:00.
22/08/2016;19:08;;20160822-0026;  T-E-ACC-01;M30;18RA59;INTERIOR;Ramal;Túnel;Salida de vía;Frontal;1;1;;;;1;;;Si;Fluida;Seco y Limpio;P.M., SAMUR y Bomberos;Si;Si;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;AIAM calderón/M.Álvaro/CAIAM/E-02/C-17;Veh que se sale de la vía golpeandose con el hastial produciendo daños personales y materiales.El ocupante del turismo se niega a ser atendido por Samur.Policía le saca al exterior por la salida de emergencia.El usuario una vez ene le exterior se marea y pierde sentido, y lo atendemos y volvemos activar al Samur.Es trasladado al Clinico.El veh es retirado por la grúa de movilidad.Limpiamos la calzada,solicitamos baldeadora y barredora.;1 mt. De bordillo - 1 mt. Hastial  (lado derecho).;Desengrasante.;Corte total del ramal 18RA 19:15 - 21:20.
23/08/2016;7:02;;20160823-0001;T-P-ACC-01;M30;15NL01;INTERIOR;Tronco;Túnel;Salida de vía;;1;1;;;;0;;;Si;Congestionada;Seco y Limpio;;Si;No;No;Si;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Valencia;Accidente de un veh en el 15NL02, se golpea contra bordillioderecho.Causando daños en el mismo y en calzada.Lo retiramos con la C-10.;Daños bordillo y calzada.;;Corte carril derecho 07:08 - 07:24.
23/08/2016;14:50;;20160823-0014; C-E-ACC-01;M30;12XL50;EXTERIOR;Tronco;Superficie;Salida de vía;Lateral;1;;1;;1;1;;;Si;Fluida;Seco y Limpio;P. Municipal y SAMUR;;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizar acciente salida de vía con daños a patrimonio.Herido leve dado de alta en el lugar.Lo retira la grúa del seguro.;6 Hitos H.75 - 6 Bases - 1 Bañera N-120.;;
24/08/2016;12:20;;20160824-0011; C-E-ACC-01;M30;12RH70;INTERIOR;Ramal;Superficie;Colisión de vehículos;Lateral;2;1;1;;;0;1;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;Si;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Colisión con heriod. Trasladado sin pronóstico.Corto carril derecho.;;Desengrasante 2l - Sepiolita gruesa.;Corte carril derecho 12:30 - 13:20.
24/08/2016;15:37;;20160824-0019; C-E-ACC-01;M30;02NL70;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M3;Accidente en arcén derecho.1 herido leve trasladado al 12 de Octubre;;;
24/08/2016;21:02;;20160824-0029;C-P-ACC-01;M30;10VT10;INTERIOR;VS;Superficie;Salida de vía;;2;2;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal y P. Nacional;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizar accidente salida de víacon daños al patrimonio sin heridos.El vehículo nº2 se da a la fuga.;3 Tramos de barandilla cruzada.;;Corte carril derecho 21:02 - 21:37.
25/08/2016;4:05;;20160825-0002; C-E-ACC-01;M30;06RM20;EXTERIOR;Ramal;Superficie;Vuelco;Contra mediana;1;1;;;;1;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;Si;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V1/V2;Vuelco en carril izquierdo.Los ocupantes se dan a la fuga.;1 baliza N-120 - 2 Hitos - 6 Barreras - 3 IPN - 2 terminaciones cola de pez.;;Corte carril 04:15 - 05:10.
25/08/2016;15:22;;20160825-0017; C-E-ACC-01;M30;04RR40;EXTERIOR;Ramal;Superficie;Colisión de vehículos;Lateral;2;1;1;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizar accidente lateral con moto implicada.El vehículo se da a la fuga.Motorista herido leve dado de alta en el punto. Se retira por sus medios.;;;
26/08/2016;10:27;;20160826-0008;C-P-ACC-01;M30;08RA20;EXTERIOR;Ramal;Superficie;Salida de vía;;1;;;1;;0;;;Si;Fluida;Seco y Limpio;P.M., SAMUR y Bomberos;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Salida de via de camión, sin heridos y con daños al patrimonio en lado derecho (farola completa), coerto 2 carriles derechos, hasta llegada de bomberos, actúa dejando farola tendida en el suelo y señalizada. Mantenimiento m30 dice que esa farola no es nuestra, aún estando dentro de ramal 08RA, instalaciones urbanas se hace cargo.;1 farola completa, nota: instalaciones urbanas dice que la va a dejar puesta.;;
26/08/2016;14:37;;20160826-0018;C-P-ACC-01;M30;04NL80;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Señalizar accidente por alcance en carril derecho, sin daños ni heridos,l loa vehículos se retiran por sus medios.;;;
26/08/2016;15:00;;20160826-0019;C-P-ACC-01;M30;09NL00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Señalizar accidente por alcance en carril izquierdo y policía lo retira fuera de zona, sin daños ni heridos.;;;
26/08/2016;15:22;;20160826-0020;C-P-ACC-01;M30;31NC80;INTERIOR;Tronco;Superficie;Colisión de vehículos;Lateral;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Corto carril derecho por accidente, vehículos se retiran por sus medios.;;;
26/08/2016;18:40;;20160826-0028;C-P-ACC-01;M30;04NL80;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizar accidente por alcance en carril derecho, sin daños ni heridos. El vehículo 1 se retira por sus medios y el 2 por grúas Ollero;;;
28/08/2016;10:17;;20160828-0004;C-P-ACC-01;M30;19NC70;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Aviso de salida de vía de un vehículo. No hay heridos;1 farola (mastil y foco), 1 señal direccional, 5 CPNs y 5 barreras;;
28/08/2016;22:22;;20160828-0012; C-E-ACC-01;M30;05XL80;EXTERIOR;VS;Superficie;Vuelco;Contra mediana;3;3;;;1;1;;;Si;Densa;Seco y Limpio;P.M., SAMUR y Bomberos;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1 / V2;Vuelco en carriles izquierdos. Herido del vehículo 2 dado de alta en el punto. Accidente provocado por vehículo 1;1 barrera en margen derecho;sepiolita gruesa;
29/08/2016;4:56;;20160829-0003; T-E-ACC-01;M30;15NL71;INTERIOR;Tronco;Túnel;Salida de vía;Lateral;1;1;;;1;1;;;Si;Fluida;Seco y Limpio;P.M., SAMUR y Bomberos;Si;No;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Vehículo colisiona lateralmente causando daños;4 metros de muro, 1 metro de bordillo, 7 hitos y 1 luminaria;Sepiolita fina y desengrasante;
29/08/2016;7:35;;20160829-0005;T-P-ACC-01;A5;03FT85;ENTRADA;Tronco;Túnel;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Portugal;Accidente. Alcance leve entre 2 vehiculos. A nuestra llegada, se solicito a los conductores que arreglasen papeles en apartadero derecho del 18RN. Los vehiculos se retiran del túnel por sus medios. Se desactiva a grúa C-10 al no hacer falta.;;;
29/08/2016;15:40;;20160829-0013;C-P-ACC-01;M30;08NL40;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-3;Accidente en carril derecho. Herido leve, dado de alta en el punto.;;;
29/08/2016;18:42;;20160829-0025;;M30;00NC90;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Colisión de 2 vehiculos en arcen derecho, al llegar al punto los vehiculos estan reanudadni la marcha. No datos.;;;
29/08/2016;19:30;;20160829-0028; C-E-ACC-01;M30;09NL00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;5;5;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1/M-3;Accidente en arcen derecho. 1 herido leve dado de alta en el lugar.;;;
29/08/2016;19:50;;20160829-0029;;M11;00ML50;SALIDA;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;;;;Buen Tiempo;Buena;;Sin Restricción;;;M-3;Retirar vehiculos de zona de obras hasta isleta para hacer parte y esperar grúa.;;;
30/08/2016;0:55;;20160830-0002;;M30;16NC55;INTERIOR;Tronco;Túnel;Salida de vía;Lateral;1;1;;;;0;;;No;Fluida;Seco y Limpio;;Si;No;No;Si;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Vehiculo se sale de via, no hay daños, lo cargamos con C-10, sacamos al exterior.;;;
30/08/2016;8:13;;20160830-0007;T-P-ACC-01;M30;18RN24;EXTERIOR;Ramal;Túnel;Salida de vía;;2;2;;;;0;;;No;Fluida;Seco y Limpio;;Si;;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Portugal;A la llegada los vehículos se retiran por sus medios;;;Cortado el carril derecho desde las 08:16 h hasta las 08:23 h
30/08/2016;11:26;;20160830-0009;C-P-ACC-01;M30;00XC80;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Lateral;3;2;;1;;0;;;No;;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Aviso accidente de 3 vehiculos carril derecho, n ohay heridos, no necesitan grúa.;;;
30/08/2016;14:10;;20160830-0012; C-E-ACC-01;M30;10XL30;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1/V-2/M-3;Colisión de vehiculos en 10+300 con un herido leve trasladado a Hospital La Princesa.;;;
30/08/2016;15:30;;20160830-0017;C-P-ACC-01;M30;20XC40;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;;No;No;;;;Buen Tiempo;Buena;;Sin Restricción;;;M-3;Retirar vehiculos de carril izquierdo y señalizamos en arcen derecho.;;;
30/08/2016;16:03;;20160830-0018;C-P-ACC-01;M30;05NC30;INTERIOR;Tronco;Superficie;;;;;;;;0;;;No;Congestionada;Seco y Limpio;;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Aviso de Centro de Control accidente, al llegar al punto los vehiculosestan reanudando la marcha. No datos.;;;
30/08/2016;17:05;;20160830-0021; C-E-ACC-01;M30;30XC60;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Lateral;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2/M-3;Señalizar vehiculo accidente en carril derecho. Solo quedaba 1 vehiculo herida trasladado a Hospital de Princesa.;;;
31/08/2016;8:25;;20160831-0013; C-E-ACC-01;M30;02XL80;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;1;1;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Señalizo accidente con heridos, trasladado leve. Corto carril derecho.;;;
31/08/2016;19:40;;20160831-0040;C-P-ACC-01;M30;12NL30;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1/M-3;Colisión de 2 vehiculos en carril dercho. Usuarios toman datos y reanudan la marcha.;;;
31/08/2016;20:14;;20160831-0043;C-P-ACC-01;M30;10NL90;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;4;4;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Colisión de 4 vehiculos en carril derecho.;;;
31/08/2016;20:16;;20160831-0044; C-E-ACC-01;M30;10VT10;INTERIOR;Ramal;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-7;Accidente en carril derecho. Herido leve dadod de alta en el lugar.;;;
31/08/2016;20:55;;20160831-0046;C-P-ACC-01;M30;11NL00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Lateral;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-3;Accidente entre 2 vehículos por alcance en el carril derecho. Sin heridos ni daños al patrimonio. Ambos vehículos se retiran por sus medios.;;;Cortado el carril derecho desde las 20:55 h hasta las 21:10 h
31/08/2016;21:05;;20160831-0047;C-P-ACC-01;M30;08NL70;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente entre 3 vehículos por alcance en el carril izquierdo, cuando llega el vigilante la Policía Municipal se encuentra con dichos vehículos en el arcén y ordenan a este que se retire del punto, no pudo tomar datos.;;;
31/08/2016;21:10;;20160831-0049;C-P-ACC-01;M30;10NL80;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;4;4;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1 / M-3;Accidente entre 4 vehículos por alcance en el carril central, estos se trasladan al carril derecho hasta las 22:00 h que se traslada el vehículo que quedaba a la isleta del 11NL20 donde es cargado y retirado por su grúa.;;;Cortado el carril derecho desde las 21:10 h hasta las 22:00 h
31/08/2016;21:26;;20160831-0050;C-P-ACC-01;M30;00NL10;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;2;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente entre 2 vehículos por alcance en el carril central, con Policía Municipal son trasladados al arcén derecho. 1 mujer embarazada de 7 meses es trasladada al hospital sin pronosticar.;;;
31/08/2016;23:17;;20160831-0052;C-P-ACC-01;M30;10NL00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Lateral;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente entre 2 vehículos por alcance en el carril derecho. Sin heridos ni daños al patrimonio.;;;Cortado el carril derecho desde las 23:27 h hasta las 00:05 h
01/09/2016;9:18;;20160901-0010;C-P-ACC-01;M30;08XC60;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Lateral;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1/M4;Accidente lateral de dos vehículos. Carriles izquierdos;;;
01/09/2016;15:19;;20160901-0022;C-P-ACC-01;M30;06NC00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Policía saca los coches a M23, no necesitan nada. Me marcho;;;
01/09/2016;17:56;;20160901-0030;C-P-ACC-01;A1;32RL30;ENTRADA;Ramal;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Colisión de 3 vehículos en carril derecho;;;
