Unnamed: 0,Tipo de accidente,Descripción del accidente,preprocessed_text
1021,Colisión de vehículos,Accidente por alcance en arcén derecho. Policía los mueve al carril izquierdo.,"['accidente', 'alcance', 'arcen', 'derecho', 'policia', 'mueve', 'carril', 'izquierdo']"
1022,Colisión de vehículos,"Accidente en carril derecho, llegan las 2 grúas a la vez, lo carga la del seguro","['accidente', 'carril', 'derecho', 'llegan', '2', 'gruas', 'carga', 'seguro']"
1023,Colisión de vehículos,Señalizo accidente en arcén derecho. Vehículos se retiran por sus medios,"['señalizo', 'accidente', 'arcen', 'derecho', 'vehiculos', 'retiran', 'medios']"
1025,Colisión de vehículos,Colisión por alcance de 2 vehículos. Vehículo 2 sale por sus medios y vehículo 1 saca híbrido Portugal con Policía. Usuaria de vehículo 1 es trasladada al Gregorio Marañon,"['colision', 'alcance', '2', 'vehiculos', 'vehiculo', '2', 'sale', 'medios', 'vehiculo', '1', 'saca', 'hibrido', 'portugal', 'policia', 'usuaria', 'vehiculo', '1', 'trasladada', 'gregorio', 'marañon']"
1026,Colisión de vehículos,Colisión lateral en carril izquierdo con heridos. Herido dado de alta por SAMUR,"['colision', 'lateral', 'carril', 'izquierdo', 'heridos', 'herido', 'alta', 'samur']"
1027,Colisión de vehículos,Accidente por alcance en carril central. Policía los mueve a arcen derecho. A mi llegada solo queda 1 vehiculo le cual reanuda la marcha.,"['accidente', 'alcance', 'carril', 'central', 'policia', 'mueve', 'arcen', 'derecho', 'llegada', 'queda', '1', 'vehiculo', 'reanuda', 'marcha']"
1028,Colisión de vehículos,Colisión de 2 vehiculos en carril izq. Policía los pasa a arcen derecho,"['colision', '2', 'vehiculos', 'carril', 'izq', 'policia', 'pasa', 'arcen', 'derecho']"
1029,Otros,"accidente de motorista, por cámara nos comunican que se cae solo. Cortamos un carril. SAMUR traslada con pronostico reservado.","['accidente', 'motorista', 'camara', 'comunican', 'cae', 'cortamos', 'carril', 'samur', 'traslada', 'pronostico', 'reservado']"
1030,Colisión de vehículos,Accidente por alcance entre 3 vehículos que se encuentran ocupando el arcén derecho. 1 herido leve trasladado a la mutua de Asepeyo.,"['accidente', 'alcance', '3', 'vehiculos', 'encuentran', 'ocupando', 'arcen', 'derecho', '1', 'herido', 'leve', 'trasladado', 'mutua', 'asepeyo']"
1031,Colisión de vehículos,Accidente por alcance entre 3 vehículos que se encuentran ocupando el arcén derecho. 1 herido con pronostico reservado trasladado a la Clinica Nª Señora de América. La grua externa de Lopez Ollero no carga. 1 vehículo implicado retirado por su grúa.,"['accidente', 'alcance', '3', 'vehiculos', 'encuentran', 'ocupando', 'arcen', 'derecho', '1', 'herido', 'pronostico', 'reservado', 'trasladado', 'clinica', 'nª', 'señora', 'america', 'grua', 'externa', 'lopez', 'ollero', 'carga', '1', 'vehiculo', 'implicado', 'retirado', 'grua']"
1032,Colisión de vehículos,"Colisión lateral entre vehículo sin heridos ni daños. Corto medio carril derecho, hasta retirada de ambos por sus medios una vez hacen parte","['colision', 'lateral', 'vehiculo', 'heridos', 'daños', 'corto', 'carril', 'derecho', 'retirada', 'medios']"
1033,Colisión de vehículos,"Colisión por alcance con heridos sin daños carril izquierdo. Corto carril izquierdo de 13:32 a 14:10 que pasamos vehículo al carril derecho hasta que SAMUR atiende a 2 personas 1 del vehículo 2 y 1 del 3 dando de alta en punto. Vehículo 3 sale por sus medios, vehículo 2 y 3 con grúa Ollero","['colision', 'alcance', 'heridos', 'daños', 'carril', 'izquierdo', 'corto', 'carril', 'izquierdo', '1332', '1410', 'pasamos', 'vehiculo', 'carril', 'derecho', 'samur', 'atiende', '2', 'personas', '1', 'vehiculo', '2', '1', '3', 'dando', 'alta', 'punto', 'vehiculo', '3', 'sale', 'medios', 'vehiculo', '2', '3', 'grua', 'ollero']"
1034,Colisión de vehículos,Accidente con heridos. Herido dado de alta por SAMUR. Señalizo y me retiro a otra incidencia. ,"['accidente', 'heridos', 'herido', 'alta', 'samur', 'señalizo', 'retiro', 'incidencia']"
1035,Colisión de vehículos,"Accidente por alcance, sin heridos. Se marchan los 2 coches por sus propios medios. Cortamos carril derecho","['accidente', 'alcance', 'heridos', 'marchan', '2', 'coches', 'medios', 'cortamos', 'carril', 'derecho']"
1036,Colisión de vehículos,Colisión por alcance de 3 vehículos en carril derecho. Vehículos reanudan marcha,"['colision', 'alcance', '3', 'vehiculos', 'carril', 'derecho', 'vehiculos', 'reanudan', 'marcha']"
1037,Colisión de vehículos,Señalizar accidente por alcance y uno se da a la fuga. Sin daños ni heridos. Los vehículos se retiran por sus medios,"['señalizar', 'accidente', 'alcance', 'fuga', 'daños', 'heridos', 'vehiculos', 'retiran', 'medios']"
1038,Colisión de vehículos,Señalizar accidente por alcance en carril derecho. Policía lo retira fuera de zona. Sin daños ni heridos,"['señalizar', 'accidente', 'alcance', 'carril', 'derecho', 'policia', 'retira', 'zona', 'daños', 'heridos']"
1042,Colisión de vehículos,"Pequeña colición por alcance con 2 vehículos implicados, abandonan el punto por sus medios","['pequeña', 'colicion', 'alcance', '2', 'vehiculos', 'implicados', 'abandonan', 'punto', 'medios']"
1043,Vuelco,Vuelco en carril izquierdo. Se corta carril izquierdo y central. Herido trasladado,"['vuelco', 'carril', 'izquierdo', 'corta', 'carril', 'izquierdo', 'central', 'herido', 'trasladado']"
1044,Colisión de vehículos,Alcance entre vehículos  ,"['alcance', 'vehiculos']"
1045,Colisión de vehículos,"Accidente entre 1 turismo y 1 motorista, el vigilante V-1 los traslada al arcén del PK 32+200. Sin heridos ni daños al patrimonio. Ambos vehículos se retiran por sus medios.","['accidente', '1', 'turismo', '1', 'motorista', 'vigilante', 'v1', 'traslada', 'arcen', 'pk', '32200', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retiran', 'medios']"
1046,Colisión de vehículos,Accidente entre 2 vehículos por alcance. Sin heridos ni daños al patrimonio. Ambos vehículos se retiran por sus medios.,"['accidente', '2', 'vehiculos', 'alcance', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retiran', 'medios']"
1047,Colisión de vehículos,Accidente entre 2 vehículos por alcance. Cuando llega el vigilante M1 solo queda en el punto 1 vehículo implicado. 1 herido leve dado de alta en el lugar.,"['accidente', '2', 'vehiculos', 'alcance', 'llega', 'vigilante', 'm1', 'queda', 'punto', '1', 'vehiculo', 'implicado', '1', 'herido', 'leve', 'alta']"
1048,Colisión de vehículos,Accidente entre 3 vehículos por alcance en el carril izquierdo. 2 heridos leves trasladados al hospital Gregorio Marañon.,"['accidente', '3', 'vehiculos', 'alcance', 'carril', 'izquierdo', '2', 'heridos', 'leves', 'trasladados', 'hospital', 'gregorio', 'marañon']"
1049,Vuelco,Accidente entre 2 vehículos por alcance y vuelco lateral de uno de ellos. 4 heridos leves trasladados al Hospital La Paz. Se solicita la grúa externa de Lopez Ollero pero llegan antes la de los respectivos seguros de los vehículos implicados. Con daños al patrimonio.,"['accidente', '2', 'vehiculos', 'alcance', 'vuelco', 'lateral', '4', 'heridos', 'leves', 'trasladados', 'hospital', 'paz', 'solicita', 'grua', 'externa', 'lopez', 'ollero', 'llegan', 'respectivos', 'seguros', 'vehiculos', 'implicados', 'daños', 'patrimonio']"
1050,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el arcén derecho. Sin heridos ni daños al patrimonio.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'arcen', 'derecho', 'heridos', 'daños', 'patrimonio']"
1051,Salida de vía,"Accidente de 1 vehículo por salida de vía con daños al patrimonio, sin ocupantes. Se corta el carril derecho hasta la retirada del vehículo en su grúa.","['accidente', '1', 'vehiculo', 'salida', 'via', 'daños', 'patrimonio', 'ocupantes', 'corta', 'carril', 'derecho', 'retirada', 'vehiculo', 'grua']"
1052,Colisión de vehículos,"Accidente entre 2 vehículos por alcance, sin daños al patrimonio ni heridos. Son trasladados al arcén derecho del PK 9+500. Ambos no necesitan grúa.","['accidente', '2', 'vehiculos', 'alcance', 'daños', 'patrimonio', 'heridos', 'trasladados', 'arcen', 'derecho', 'pk', '9500', 'necesitan', 'grua']"
1053,Salida de vía,"Accidente de 1 vehículo por salida de vía con daños al patrimonio, sin heridos. Este vehículo se mete en el paso de peatones por despiste de la conductora (reflejado el dato en el informe de Policía Municipal)","['accidente', '1', 'vehiculo', 'salida', 'via', 'daños', 'patrimonio', 'heridos', 'vehiculo', 'mete', 'paso', 'peatones', 'despiste', 'conductora', 'reflejado', 'dato', 'informe', 'policia', 'municipal']"
1055,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando 2 carriles derechos. 1 herido leve (menor) trasladado al hospital por latigazo cervical.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', '2', 'carriles', 'derechos', '1', 'herido', 'leve', 'menor', 'trasladado', 'hospital', 'latigazo', 'cervical']"
1057,Colisión de vehículos,"Accidente entre 1 turismo y 1 motorista, este resulta herido sin pronosticar trasladado al hospital.","['accidente', '1', 'turismo', '1', 'motorista', 'resulta', 'herido', 'pronosticar', 'trasladado', 'hospital']"
1058,Colisión de vehículos,Colisión vehículos por perro en la vía.Policía Nacional lo captura y se lo llev a la protectora.Se activa al Samur por dolor cervical de vh 2 y al final sale con nosotros.Se activa híbrido y sacamos los dos vehículos a la calle Bosco.,"['colision', 'vehiculos', 'perro', 'viapolicia', 'nacional', 'captura', 'llev', 'protectorase', 'activa', 'samur', 'dolor', 'cervical', 'vh', '2', 'sale', 'nosotrosse', 'activa', 'hibrido', 'sacamos', 'vehiculos', 'calle', 'bosco']"
1059,Otros,Aviso de accidente de motorista carril derecho (caída).Trasladado del herido a la Infanta Leonor (leve),"['aviso', 'accidente', 'motorista', 'carril', 'derecho', 'caidatrasladado', 'herido', 'infanta', 'leonor', 'leve']"
1060,Colisión de vehículos,Colisión entre vehículos sin heridos.,"['colision', 'vehiculos', 'heridos']"
1061,Colisión de vehículos,Colisión por alcance entre 2 vehículos.Sin daños materiales ni personales.Ambos salen por sus medios.,"['colision', 'alcance', '2', 'vehiculossin', 'daños', 'materiales', 'personalesambos', 'salen', 'medios']"
1062,Salida de vía,Vehículo se sale de la vía golpea con el bordillo.No hay daños personales si materiales. Sacamos el vehículo en la grúa plataforma.,"['vehiculo', 'sale', 'via', 'golpea', 'bordillono', 'daños', 'personales', 'materiales', 'sacamos', 'vehiculo', 'grua', 'plataforma']"
1063,Colisión de vehículos,Accidente (de chapa) señalizo con policía.,"['accidente', 'chapa', 'señalizo', 'policia']"
1064,Atropello,"Vehículo con policía en carril izquierdo,corto carril izq.Según me informa policía me dice que el Sr. Atropellado aun peatón que iba con otras 2 personas (graffiteros según policía ya que había sprays en calzada)Los peatones abandonan el punto corriendo.","['vehiculo', 'policia', 'carril', 'izquierdocorto', 'carril', 'izqsegun', 'informa', 'policia', 'atropellado', 'peaton', 'iba', '2', 'personas', 'graffiteros', 'policia', 'sprays', 'calzadalos', 'peatones', 'abandonan', 'punto', 'corriendo']"
1065,Colisión de vehículos,señalizar accidente de 2 vehículos en arcén derecho.No necesitan grúa.,"['señalizar', 'accidente', '2', 'vehiculos', 'arcen', 'derechono', 'necesitan', 'grua']"
1066,Colisión de vehículos,Aviso de accidente de 2 vehículos en carril izquierdo.No necesitan grúa.,"['aviso', 'accidente', '2', 'vehiculos', 'carril', 'izquierdono', 'necesitan', 'grua']"
1067,Colisión de vehículos,Aviso de accidente de motorista en carril central.Lo pasamos a carril derecho.Limpiar mancha de aceite en calzada.Traslado del herido al Hospital Sanchinarro (motorista).,"['aviso', 'accidente', 'motorista', 'carril', 'centrallo', 'pasamos', 'carril', 'derecholimpiar', 'mancha', 'aceite', 'calzadatraslado', 'herido', 'hospital', 'sanchinarro', 'motorista']"
1068,Colisión de vehículos,Colisión de 3 vehículos en carrill central policía los traslada al arcén derecho.,"['colision', '3', 'vehiculos', 'carrill', 'central', 'policia', 'traslada', 'arcen', 'derecho']"
1069,Colisión de vehículos,Con policía sacamos los coches de la M30,"['policia', 'sacamos', 'coches', 'm30']"
1071,Colisión de vehículos,Colisión de dos vehículos en carril derecho,"['colision', 'vehiculos', 'carril', 'derecho']"
1072,Colisión de vehículos,"Señalizar accidente por alcance,esperamos a policía en arcén derecho.No se ponen de acuerdo.","['señalizar', 'accidente', 'alcanceesperamos', 'policia', 'arcen', 'derechono', 'ponen']"
1073,Colisión de vehículos,Señalizo accidente con un herido trasladado.Corto carril izquierdo.Cuando llegó el veh se ha retirado.,"['señalizo', 'accidente', 'herido', 'trasladadocorto', 'carril', 'izquierdocuando', 'llego', 'veh', 'retirado']"
1075,Colisión de vehículos,Colisión de 2 vehículos en carril izquierdo.Policía los saca al arcén derecho.El herido es trasladado al Gregorio Marañon.,"['colision', '2', 'vehiculos', 'carril', 'izquierdopolicia', 'saca', 'arcen', 'derechoel', 'herido', 'trasladado', 'gregorio', 'marañon']"
1076,Colisión de vehículos,Accidente en carril derecho.,"['accidente', 'carril', 'derecho']"
1077,Colisión de vehículos,Accidente en arcén derecho. 1 herido leve dado de alta en el lugar.,"['accidente', 'arcen', 'derecho', '1', 'herido', 'leve', 'alta']"
1078,Colisión de vehículos,Colisión por alcance entre 4 vehículos.,"['colision', 'alcance', '4', 'vehiculos']"
1079,Colisión de vehículos,Colisión de 3 vehículos en carril derecho.,"['colision', '3', 'vehiculos', 'carril', 'derecho']"
1080,Colisión de vehículos,"Colisión moto y coche, con heridos, fallecido moto, corte carriles izquierdos y V-2 corta acceso a A-2 salida del 04RM y 04Ra desviandos por 04Rn , hasta retirada del fallecido, moto grúa Movilidad y vehiculo por us medios. Los 2 heridos del coche, leves dad de alta en el punto.","['colision', 'moto', 'coche', 'heridos', 'fallecido', 'moto', 'corte', 'carriles', 'izquierdos', 'v2', 'corta', 'acceso', 'a2', 'salida', '04rm', '04ra', 'desviandos', '04rn', 'retirada', 'fallecido', 'moto', 'grua', 'movilidad', 'vehiculo', 'us', 'medios', '2', 'heridos', 'coche', 'leves', 'dad', 'alta', 'punto']"
1081,Salida de vía,"Vehículo con reventada y golpes, el conductor muestra sintomas de embriaguez. Control en el punto y traslado por policía municpal.","['vehiculo', 'reventada', 'golpes', 'conductor', 'muestra', 'sintomas', 'embriaguez', 'control', 'punto', 'traslado', 'policia', 'municpal']"
1082,Salida de vía,"Salida de vía golpeando en bordillo izquierdo. El vehículo se para en carril derecho (PK bordillazo 18XC00). Cortamos carril derecho, se encuentra Policía Nacional, cargamos el coche en grúa y lo sacamos al exterior. ","['salida', 'via', 'golpeando', 'bordillo', 'izquierdo', 'vehiculo', 'carril', 'derecho', 'pk', 'bordillazo', '18xc00', 'cortamos', 'carril', 'derecho', 'policia', 'nacional', 'cargamos', 'coche', 'grua', 'sacamos', 'exterior']"
1083,Salida de vía,Vehículo colisiona con hastial derecho. Retira grúa de movilidad,"['vehiculo', 'colisiona', 'hastial', 'derecho', 'retira', 'grua', 'movilidad']"
1084,Salida de vía,Vehículo se sale de vía rozando contra el muro (no hay daños),"['vehiculo', 'sale', 'via', 'rozando', 'muro', 'daños']"
1085,Salida de vía,Salida de vía sin daños ni heridos. Alcoholemia positiva. Corte carril derecho,"['salida', 'via', 'daños', 'heridos', 'alcoholemia', 'positiva', 'corte', 'carril', 'derecho']"
1086,Vuelco,"Señalizar accidente (vuelco) cortando total ramal (08RC), salida B L Estrella, con daños a patrimonio y herido grave trasladado al Hospital Gregorio Marañón. El vehículo lo retira grúa de movilidad","['señalizar', 'accidente', 'vuelco', 'cortando', 'ramal', '08rc', 'salida', 'estrella', 'daños', 'patrimonio', 'herido', 'grave', 'trasladado', 'hospital', 'gregorio', 'marañon', 'vehiculo', 'retira', 'grua', 'movilidad']"
